ID,AGE,WORKCLASS,FNLWGT,EDUCATION,EDUCATION_NUM,MARITAL_STATUS,OCCUPATION,RELATIONSHIP,RACE,SEX,CAPITAL_GAIN,CAPITAL_LOSS,HOURS_PER_WEEK,INCOME
26377,23,"Private",378546,"Some-college",10,"Never-married","Craft-repair","Own-child","White","Male",0,0,40,"small"
26381,35,"Self-emp-not-inc",22641,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","Amer-Indian-Eskimo","Male",0,0,40,"small"
26385,42,"Private",165916,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,45,"small"
26389,46,"Private",325372,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"small"
26393,33,"Private",131934,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Female",0,0,45,"small"
26397,36,"Private",272944,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,1887,40,"large"
26401,39,"Private",80638,"Some-college",10,"Married-civ-spouse","Other-service","Husband","Asian-Pac-Islander","Male",0,0,84,"large"
26405,50,"Private",138270,"HS-grad",9,"Married-civ-spouse","Sales","Wife","Black","Female",0,0,40,"small"
26409,24,"Private",175183,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
26413,19,"Private",85690,"HS-grad",9,"Never-married","Machine-op-inspct","Unmarried","White","Male",0,0,30,"small"
26421,43,"Private",191982,"Assoc-voc",11,"Never-married","Adm-clerical","Own-child","White","Female",0,0,55,"small"
26425,29,"Private",106153,"HS-grad",9,"Never-married","Craft-repair","Not-in-family","White","Male",0,0,50,"small"
26429,34,"Private",94413,"Some-college",10,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
26433,36,"Private",269042,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","Asian-Pac-Islander","Male",0,0,40,"small"
26437,32,"Private",227931,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,40,"small"
26441,32,"Private",132601,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"large"
26445,43,"Private",76460,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
26449,25,"Private",104993,"9th",5,"Never-married","Handlers-cleaners","Own-child","Black","Male",2907,0,40,"small"
26453,27,"Private",195678,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,40,"small"
26457,36,"Private",343476,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,30,"small"
26461,32,"Private",178623,"HS-grad",9,"Never-married","Other-service","Not-in-family","Black","Female",0,0,40,"small"
26465,59,"Private",61885,"12th",8,"Divorced","Transport-moving","Other-relative","Black","Male",0,0,35,"small"
26469,48,"Private",123075,"Assoc-voc",11,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,40,"large"
26473,39,"Private",234901,"Assoc-acdm",12,"Separated","Adm-clerical","Unmarried","White","Male",0,0,40,"small"
26477,35,"Private",193961,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","Asian-Pac-Islander","Male",0,0,40,"large"
26481,22,"Private",306779,"Some-college",10,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,50,"small"
26485,37,"Private",34173,"Bachelors",13,"Never-married","Tech-support","Not-in-family","White","Female",0,0,40,"small"
26489,31,"Self-emp-not-inc",162442,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"large"
26493,26,"Private",176795,"Bachelors",13,"Never-married","Adm-clerical","Own-child","White","Female",0,0,40,"large"
26497,26,"Private",206600,"11th",7,"Never-married","Other-service","Other-relative","White","Male",0,0,30,"small"
26501,53,"Private",264939,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"small"
26505,50,"Private",558490,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","Black","Male",0,0,40,"small"
26509,25,"Private",169679,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
26517,43,"Private",175224,"HS-grad",9,"Married-civ-spouse","Other-service","Husband","White","Male",0,0,60,"small"
26521,33,"State-gov",43716,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,4,"small"
26525,41,"Private",136419,"Assoc-acdm",12,"Married-civ-spouse","Tech-support","Husband","White","Male",0,0,75,"large"
26529,47,"Private",456661,"7th-8th",4,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26533,62,"Local-gov",223637,"HS-grad",9,"Divorced","Other-service","Not-in-family","Black","Female",0,0,35,"small"
26537,38,"Private",195025,"HS-grad",9,"Separated","Other-service","Unmarried","Black","Female",0,0,32,"small"
26541,42,"Private",138662,"Some-college",10,"Separated","Adm-clerical","Own-child","White","Female",0,0,40,"small"
26545,43,"Private",216497,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
26549,43,"Private",326379,"HS-grad",9,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,40,"small"
26553,54,"Private",189607,"Bachelors",13,"Never-married","Other-service","Own-child","Black","Female",0,0,36,"small"
26557,38,"Private",234298,"Bachelors",13,"Divorced","Exec-managerial","Not-in-family","White","Male",6849,0,60,"small"
26561,74,"Self-emp-inc",167537,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,35,"large"
26565,43,"Private",240504,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","White","Male",0,0,40,"small"
26569,21,"Private",154835,"Some-college",10,"Never-married","Adm-clerical","Own-child","Asian-Pac-Islander","Female",0,0,40,"small"
26573,33,"Private",136331,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26577,42,"Private",247695,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"large"
26581,50,"Private",171852,"Bachelors",13,"Separated","Prof-specialty","Own-child","Other","Female",0,0,40,"small"
26585,40,"State-gov",377018,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,60,"large"
26589,21,"Private",177420,"Some-college",10,"Never-married","Adm-clerical","Not-in-family","Other","Female",0,0,40,"small"
26593,49,"State-gov",36177,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,45,"large"
26597,35,"Private",297574,"Assoc-acdm",12,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,99,"large"
26601,40,"Private",155972,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,60,"large"
26605,24,"Private",322674,"Assoc-acdm",12,"Never-married","Handlers-cleaners","Not-in-family","White","Male",0,0,48,"small"
26609,60,"Private",166330,"HS-grad",9,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"small"
26613,62,"State-gov",199198,"Assoc-voc",11,"Widowed","Exec-managerial","Unmarried","Black","Female",0,0,40,"small"
26617,44,"Private",261497,"HS-grad",9,"Married-civ-spouse","Handlers-cleaners","Husband","Black","Male",0,0,40,"small"
26621,42,"Federal-gov",272625,"Assoc-voc",11,"Divorced","Adm-clerical","Unmarried","Black","Female",0,0,40,"large"
26625,45,"Private",48271,"Some-college",10,"Married-civ-spouse","Adm-clerical","Wife","White","Female",0,0,40,"large"
26629,22,"Private",180060,"Bachelors",13,"Never-married","Exec-managerial","Unmarried","White","Male",0,0,40,"small"
26633,32,"Private",159442,"Prof-school",15,"Never-married","Sales","Not-in-family","White","Female",13550,0,50,"large"
26637,42,"Self-emp-inc",287037,"12th",8,"Divorced","Craft-repair","Not-in-family","White","Male",0,0,10,"small"
26641,17,"Private",98005,"11th",7,"Never-married","Sales","Own-child","White","Female",0,0,16,"small"
26645,54,"Self-emp-not-inc",118365,"10th",6,"Divorced","Other-service","Not-in-family","Black","Female",0,0,10,"small"
26649,31,"Private",253354,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,50,"small"
26653,31,"Federal-gov",294870,"Assoc-acdm",12,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26657,21,"Private",252024,"HS-grad",9,"Never-married","Handlers-cleaners","Other-relative","White","Male",0,0,20,"small"
26661,24,"Self-emp-not-inc",34918,"Assoc-voc",11,"Never-married","Other-service","Unmarried","White","Female",0,0,38,"small"
26665,36,"Private",94954,"HS-grad",9,"Divorced","Transport-moving","Not-in-family","White","Female",0,0,40,"small"
26669,33,"Private",149726,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,46,"small"
26673,30,"Private",206325,"11th",7,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,45,"small"
26677,29,"Private",84366,"10th",6,"Married-spouse-absent","Adm-clerical","Unmarried","White","Female",0,0,40,"small"
26681,32,"Private",137875,"Some-college",10,"Divorced","Sales","Unmarried","White","Female",0,0,30,"small"
26685,36,"Local-gov",224947,"Bachelors",13,"Never-married","Prof-specialty","Unmarried","White","Male",0,0,40,"small"
26693,22,"Private",230704,"Assoc-acdm",12,"Never-married","Handlers-cleaners","Own-child","Black","Male",0,0,20,"small"
26697,56,"Private",174040,"HS-grad",9,"Divorced","Other-service","Not-in-family","White","Male",0,0,40,"small"
26701,26,"Self-emp-not-inc",102476,"HS-grad",9,"Never-married","Craft-repair","Own-child","White","Male",0,0,50,"small"
26705,47,"Private",148995,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"large"
26709,65,"Federal-gov",179985,"HS-grad",9,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
26713,70,"Private",89787,"HS-grad",9,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,0,20,"small"
26717,43,"Private",125461,"Bachelors",13,"Married-civ-spouse","Sales","Husband","White","Male",0,1902,55,"large"
26721,23,"Private",101885,"10th",6,"Never-married","Craft-repair","Not-in-family","White","Female",0,0,40,"small"
26725,59,"Self-emp-not-inc",148626,"10th",6,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"small"
26729,24,"Local-gov",34246,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"small"
26733,51,"Private",96609,"Some-college",10,"Married-civ-spouse","Craft-repair","Husband","White","Male",0,0,40,"small"
26737,30,"Private",196342,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Male",0,0,40,"small"
26741,30,"Private",186346,"Bachelors",13,"Never-married","Exec-managerial","Not-in-family","White","Female",0,0,50,"small"
22248,67,"Local-gov",191800,"Bachelors",13,"Divorced","Adm-clerical","Unmarried","Black","Female",6360,0,35,"small"
22252,50,"Private",97741,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",0,0,45,"large"
22256,25,"Private",143267,"HS-grad",9,"Never-married","Adm-clerical","Not-in-family","White","Female",0,0,48,"small"
22260,63,"Private",200127,"HS-grad",9,"Widowed","Adm-clerical","Not-in-family","White","Female",0,0,40,"small"
22264,20,"Private",57898,"12th",8,"Never-married","Farming-fishing","Own-child","White","Male",0,0,40,"small"
22268,47,"Private",160647,"HS-grad",9,"Never-married","Farming-fishing","Unmarried","White","Female",0,0,46,"small"
22272,56,"Self-emp-not-inc",66356,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,50,"small"
22276,50,"Self-emp-not-inc",401118,"HS-grad",9,"Married-civ-spouse","Craft-repair","Husband","White","Male",99999,0,50,"large"
22280,40,"Self-emp-inc",193524,"Some-college",10,"Married-civ-spouse","Farming-fishing","Husband","White","Male",0,0,40,"large"
22284,59,"Private",176011,"Some-college",10,"Separated","Adm-clerical","Unmarried","White","Male",0,0,40,"small"
22288,20,"Private",360457,"Some-college",10,"Never-married","Exec-managerial","Own-child","White","Female",0,0,30,"small"
22292,35,"Private",188972,"HS-grad",9,"Widowed","Exec-managerial","Unmarried","White","Female",0,0,30,"small"
22296,56,"Self-emp-not-inc",346635,"Masters",14,"Divorced","Sales","Unmarried","White","Female",0,2339,60,"small"
22300,35,"Local-gov",85548,"Some-college",10,"Separated","Adm-clerical","Unmarried","Amer-Indian-Eskimo","Female",0,0,40,"small"
22304,19,"Private",68552,"HS-grad",9,"Never-married","Handlers-cleaners","Own-child","White","Male",0,0,30,"small"
22308,47,"Self-emp-not-inc",171968,"Bachelors",13,"Widowed","Exec-managerial","Unmarried","Asian-Pac-Islander","Female",0,0,60,"small"
22312,19,"Private",382738,"HS-grad",9,"Never-married","Other-service","Own-child","Black","Female",0,0,40,"small"
22316,52,"Private",152373,"Some-college",10,"Married-civ-spouse","Sales","Husband","White","Male",0,0,40,"small"
22320,37,"Private",184498,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"small"
22324,28,"Private",175710,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Wife","White","Female",0,0,40,"large"
22328,30,"Private",251825,"Assoc-acdm",12,"Never-married","Machine-op-inspct","Unmarried","Black","Female",0,0,40,"small"
22332,30,"Private",137076,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"large"
22336,39,"Private",184117,"Bachelors",13,"Married-civ-spouse","Prof-specialty","Wife","White","Female",7688,0,20,"large"
22340,32,"Private",339482,"5th-6th",3,"Separated","Farming-fishing","Other-relative","White","Male",0,0,60,"small"
22344,64,"Private",285052,"Some-college",10,"Widowed","Exec-managerial","Not-in-family","White","Female",0,0,10,"small"
22348,29,"Private",173611,"Some-college",10,"Never-married","Sales","Own-child","White","Female",0,0,40,"small"
22352,33,"Local-gov",293063,"Bachelors",13,"Married-spouse-absent","Prof-specialty","Other-relative","Black","Male",0,0,40,"small"
22356,29,"Local-gov",277323,"HS-grad",9,"Never-married","Protective-serv","Unmarried","White","Male",0,0,45,"small"
22360,20,"Private",470875,"HS-grad",9,"Married-civ-spouse","Sales","Own-child","Black","Male",0,0,32,"small"
22364,46,"Private",166546,"Some-college",10,"Divorced","Adm-clerical","Not-in-family","White","Female",0,0,24,"small"
22368,44,"Private",367749,"Bachelors",13,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,45,"small"
22372,36,"Private",163278,"Masters",14,"Never-married","Prof-specialty","Not-in-family","White","Female",0,0,40,"small"
22376,46,"Local-gov",167159,"Some-college",10,"Married-civ-spouse","Protective-serv","Husband","White","Male",0,0,70,"large"
22384,19,"Private",456572,"HS-grad",9,"Never-married","Farming-fishing","Other-relative","White","Male",0,0,35,"small"
22392,38,"Private",331395,"7th-8th",4,"Married-civ-spouse","Farming-fishing","Husband","White","Male",3942,0,84,"small"
22396,26,"Local-gov",190350,"Bachelors",13,"Never-married","Prof-specialty","Own-child","Black","Female",0,0,35,"small"
22400,46,"Private",165953,"Bachelors",13,"Married-civ-spouse","Adm-clerical","Husband","White","Male",0,0,45,"large"
22404,60,"Self-emp-not-inc",78913,"Some-college",10,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,50,"small"
22408,45,"Private",229967,"HS-grad",9,"Divorced","Exec-managerial","Not-in-family","White","Male",13550,0,50,"large"
22412,68,"Private",163346,"HS-grad",9,"Widowed","Machine-op-inspct","Not-in-family","White","Female",0,0,32,"small"
22416,23,"State-gov",173945,"Bachelors",13,"Never-married","Prof-specialty","Own-child","White","Female",0,0,27,"small"
22420,32,"Private",343789,"HS-grad",9,"Married-civ-spouse","Machine-op-inspct","Husband","White","Male",5013,0,55,"small"
22424,17,"Private",566049,"10th",6,"Never-married","Other-service","Own-child","White","Male",0,0,8,"small"
22428,34,"Private",100669,"Bachelors",13,"Married-civ-spouse","Transport-moving","Husband","Asian-Pac-Islander","Male",0,0,40,"large"
22432,59,"Private",138370,"10th",6,"Married-spouse-absent","Protective-serv","Not-in-family","Asian-Pac-Islander","Male",0,0,40,"small"
22436,27,"Private",85126,"HS-grad",9,"Never-married","Machine-op-inspct","Not-in-family","White","Female",0,0,40,"small"
22440,32,"Private",316589,"Bachelors",13,"Married-civ-spouse","Exec-managerial","Husband","White","Male",0,0,40,"large"
22444,44,"Private",210013,"HS-grad",9,"Married-civ-spouse","Transport-moving","Husband","White","Male",0,0,40,"large"
22448,43,"Federal-gov",195897,"HS-grad",9,"Married-civ-spouse","Farming-fishing","Husband","White","Male",7298,0,40,"large"
22452,34,"Private",112115,"Prof-school",15,"Married-civ-spouse","Prof-specialty","Husband","White","Male",0,1977,55,"large"
22456,40,"Private",48087,"HS-grad",9,"Married-civ-spouse","Sales","Husband","White","Male",7298,0,45,"large"
